part 1:
868;3bjsrzpnq49ktnmrmlgeight5bvlvqdkcnvrrbvx;0x33626A73727A706E7134396B746E6D726D6C6765696768743562766C7671646B636E767272627678;3|4|9|5;3495;35
869;four4z3eight25seven;0x666F7572347A3365696768743235736576656E;4|3|2|5;4325;45
870;66bkdmrjh4three7;0x3636626B646D726A6834746872656537;6|6|4|7;6647;67
871;67zgzvldlkx2thgsbseight8seven;0x36377A677A766C646C6B7832746867736273656967687438736576656E;6|7|2|8;6728;68
872;xknjonethreeninezjd4;0x786B6E6A6F6E6574687265656E696E657A6A6434;4;4;4
873;17twofour64eightfnzkcgccljnrtnf;0x313774776F666F757236346569676874666E7A6B636763636C6A6E72746E66;1|7|6|4;1764;14
874;fivebgfpbtdn5f;0x66697665626766706274646E3566;5;5;5
875;ddlkgjmgs9twolxhpcqh;0x64646C6B676A6D67733974776F6C786870637168;9;9;9
876;bgkzkf5fourtlphndsxb3nine;0x62676B7A6B6635666F7572746C70686E64737862336E696E65;5|3;53;53
877;5srkjggqxmr3seven;0x3573726B6A676771786D7233736576656E;5|3;53;53
878;fourksnmcsbcxsevenbnnrnvr9five;0x666F75726B736E6D6373626378736576656E626E6E726E76723966697665;9;9;9
879;onetwonmsixltg5jztchznvml1five;0x6F6E6574776F6E6D7369786C7467356A7A7463687A6E766D6C3166697665;5|1;51;51
880;3sevenone9ninetwofive;0x33736576656E6F6E65396E696E6574776F66697665;3|9;39;39
881;cqzsvsqrktwo8eight681seven;0x63717A73767371726B74776F386569676874363831736576656E;8|6|8|1;8681;81
882;six5eightx7lpvlqpcp9;0x73697835656967687478376C70766C7170637039;5|7|9;579;59
883;sbpbrqksix99four7six;0x7362706272716B7369783939666F757237736978;9|9|7;997;97
884;mqcldhrjm49nine62fivethree;0x6D71636C6468726A6D34396E696E653632666976657468726565;4|9|6|2;4962;42
885;btskhbz7hkqnbhpnb4njbtrssp5oneonebth;0x6274736B68627A37686B716E6268706E62346E6A627472737370356F6E656F6E65627468;7|4|5;745;75
886;2gtdvj9pbbbppkpg34dcjhbtc;0x32677464766A397062626270706B7067333464636A68627463;2|9|3|4;2934;24
887;mtphkzhdsix6seven;0x6D7470686B7A686473697836736576656E;6;6;6
888;7dmsmrxfive2dmsbkhseven7;0x37646D736D72786669766532646D73626B68736576656E37;7|2|7;727;77
889;3five6xninezfqndzmtsix;0x336669766536786E696E657A66716E647A6D74736978;3|6;36;36
890;8mrh5two2;0x386D72683574776F32;8|5|2;852;82
891;zcpthree17ggpxmqlk;0x7A637074687265653137676770786D716C6B;1|7;17;17
892;97tbtthree;0x39377462747468726565;9|7;97;97
893;tcztntvls2cnnlsixqjgkchpkmc;0x74637A746E74766C7332636E6E6C736978716A676B6368706B6D63;2;2;2
894;cjl462mdrxzzt;0x636A6C3436326D6472787A7A74;4|6|2;462;42
895;bbvhrqfjppsevenfive7fivethree;0x626276687271666A7070736576656E6669766537666976657468726565;7;7;7
896;mfbmkd65;0x6D66626D6B643635;6|5;65;65
897;3471kmrcckrqgninethree7;0x333437316B6D7263636B7271676E696E65746872656537;3|4|7|1|7;34717;37
898;2bfourtwocdhjzqvsxknine3three;0x3262666F757274776F6364686A7A717673786B6E696E65337468726565;2|3;23;23
899;ljzxxfcbfive1eight8eightkx7;0x6C6A7A7878666362666976653165696768743865696768746B7837;1|8|7;187;17
900;gsdcjthree1;0x677364636A746872656531;1;1;1
901;gmctxtr1jdsl;0x676D6374787472316A64736C;1;1;1
902;rrjtxqqtssix45three1five;0x72726A747871717473736978343574687265653166697665;4|5|1;451;41
903;7633;0x37363333;7|6|3|3;7633;73
904;sixbpsdone7fourrmgzjp1;0x736978627073646F6E6537666F7572726D677A6A7031;7|1;71;71
905;26flznhqvrcpzfbqkseven5nine9zfg;0x3236666C7A6E6871767263707A6662716B736576656E356E696E65397A6667;2|6|5|9;2659;29
906;nrqgcthree15dchnrnghkntktfxl;0x6E72716763746872656531356463686E726E67686B6E746B7466786C;1|5;15;15
907;fzvbvntrhrmcx81nvnfppmz;0x667A7662766E747268726D637838316E766E6670706D7A;8|1;81;81
908;qrfzn1sqg;0x7172667A6E31737167;1;1;1
909;pcbvps9xhlkjnpgpfoursr6;0x7063627670733978686C6B6A6E706770666F7572737236;9|6;96;96
910;6v7;0x367637;6|7;67;67
911;six75sixninezpsjptdfhkrk;0x73697837357369786E696E657A70736A70746466686B726B;7|5;75;75
912;dlfgjjkfmfngfivefive5lzrcbsz;0x646C66676A6A6B666D666E676669766566697665356C7A726362737A;5;5;5
913;6sfgpfg;0x36736667706667;6;6;6
914;5four1bvggfs62nineone;0x35666F75723162766767667336326E696E656F6E65;5|1|6|2;5162;52
915;2eightthreegvqznfjmhdxhblxf7qkxcst;0x32656967687474687265656776717A6E666A6D68647868626C786637716B78637374;2|7;27;27
916;seven51ldfnhlpvzn1ctlmn;0x736576656E35316C64666E686C70767A6E3163746C6D6E;5|1|1;511;51
917;jxdhkn56vmnxseven;0x6A7864686B6E3536766D6E78736576656E;5|6;56;56
918;89fjpcfklprlqkcbxjpdnp3;0x3839666A7063666B6C70726C716B6362786A70646E7033;8|9|3;893;83
919;lxdgnhqqgvone3;0x6C7864676E68717167766F6E6533;3;3;3
920;ninesftqvgbbl4seven;0x6E696E6573667471766762626C34736576656E;4;4;4
921;4pcqqxhghsnn9two8gqrqdzjt3;0x347063717178686768736E6E3974776F3867717271647A6A7433;4|9|8|3;4983;43
922;2jntsg1two48zbbclss5;0x326A6E7473673174776F34387A6262636C737335;2|1|4|8|5;21485;25
923;onegcgcrccvsxzvkpfqdj4oneightrgd;0x6F6E65676367637263637673787A766B706671646A346F6E6569676874726764;4;4;4
924;xrpnjjdqxxkqjqjvgsevenjnnkmxxgtl2smcbrlcceight;0x7872706E6A6A647178786B716A716A7667736576656E6A6E6E6B6D787867746C32736D6362726C63636569676874;2;2;2
925;sixone43;0x7369786F6E653433;4|3;43;43
926;2nine1ninejrdzndmqjfourthreegnsxstzjqc2;0x326E696E65316E696E656A72647A6E646D716A666F75727468726565676E737873747A6A716332;2|1|2;212;22
927;rtptwoone2sixlxtn3;0x72747074776F6F6E65327369786C78746E33;2|3;23;23
928;one4twosevenbhbmlt;0x6F6E653474776F736576656E6268626D6C74;4;4;4
929;xfiveeight41832;0x786669766565696768743431383332;4|1|8|3|2;41832;42
930;bxgfchvjpgcmmmcchxsixcqeightskxbmscgpsix45;0x627867666368766A7067636D6D6D6363687873697863716569676874736B78626D736367707369783435;4|5;45;45
931;fivesix17zhcvp5;0x6669766573697831377A6863767035;1|7|5;175;15
932;jkjmvzjmonefour73eight8fiveoneightczf;0x6A6B6A6D767A6A6D6F6E65666F75723733656967687438666976656F6E6569676874637A66;7|3|8;738;78
933;nbsjxlmdzx95;0x6E62736A786C6D647A783935;9|5;95;95
934;8threeonesix5rzr;0x3874687265656F6E6573697835727A72;8|5;85;85
935;rxktdsbrr6nineseven7;0x72786B746473627272366E696E65736576656E37;6|7;67;67
936;4twofvhvl3srvtcgkjm4oneighthx;0x3474776F667668766C337372767463676B6A6D346F6E65696768746878;4|3|4;434;44
937;39mqbdrf;0x33396D7162647266;3|9;39;39
938;8sevenseven79xqtvrznine1;0x38736576656E736576656E373978717476727A6E696E6531;8|7|9|1;8791;81
939;1sdckgsknfour;0x317364636B67736B6E666F7572;1;1;1
940;sevendmftpbmfzkctrfdzlhk3sevenfourhqbxcjn;0x736576656E646D667470626D667A6B63747266647A6C686B33736576656E666F757268716278636A6E;3;3;3
941;hxkxzvz3147zksknjrjmvbtbrtm;0x68786B787A767A333134377A6B736B6E6A726A6D7662746272746D;3|1|4|7;3147;37
942;xqnjh3518rtgcqggb;0x78716E6A68333531387274676371676762;3|5|1|8;3518;38
943;fnzvkdqhpmm555nljnxmdprb;0x666E7A766B647168706D6D3535356E6C6A6E786D64707262;5|5|5;555;55
944;97fourtwo;0x3937666F757274776F;9|7;97;97
945;5xhkdtvkgvhvsthreebrvbp72;0x3578686B6474766B6776687673746872656562727662703732;5|7|2;572;52
946;jhl48khqkfbxjpgvprhbzp9fivepknpdthvthree;0x6A686C34386B68716B6662786A706776707268627A703966697665706B6E70647468767468726565;4|8|9;489;49
947;kjk6;0x6B6A6B36;6;6;6
948;43fiveonetlzeight16j;0x3433666976656F6E65746C7A656967687431366A;4|3|1|6;4316;46
949;one4threesix;0x6F6E65347468726565736978;4;4;4
950;mtsbnsgtwofourzkn3twoone7;0x6D7473626E736774776F666F75727A6B6E3374776F6F6E6537;3|7;37;37
951;pmttwo45x;0x706D7474776F343578;4|5;45;45
952;182twoone;0x31383274776F6F6E65;1|8|2;182;12
953;jpltone6one1;0x6A706C746F6E65366F6E6531;6|1;61;61
954;33jkrsevenseven;0x33336A6B72736576656E736576656E;3|3;33;33
955;cbtnktlrksevenone4onesevensevensvvxjjgrx;0x6362746E6B746C726B736576656E6F6E65346F6E65736576656E736576656E737676786A6A677278;4;4;4
956;9zzgsq34eight9eight;0x397A7A67737133346569676874396569676874;9|3|4|9;9349;99
957;9five1;0x396669766531;9|1;91;91
958;threehfjkpxcvnbthreethreefour6;0x746872656568666A6B707863766E6274687265657468726565666F757236;6;6;6
959;fivevgtwo1rctjzcrlninethree5six;0x66697665766774776F317263746A7A63726C6E696E65746872656535736978;1|5;15;15
960;1onetwotzhvqgtpnxz1vntznz;0x316F6E6574776F747A6876716774706E787A31766E747A6E7A;1|1;11;11
961;jvvztshjdchbgkcxmjkjghth54twofourrvbl;0x6A76767A7473686A64636862676B63786D6A6B6A67687468353474776F666F75727276626C;5|4;54;54
962;onesix4seven7fourdgdsmvldzccqlhrxl;0x6F6E6573697834736576656E37666F7572646764736D766C647A6363716C6872786C;4|7;47;47
963;839hdjjplqgclx;0x38333968646A6A706C7167636C78;8|3|9;839;89
964;jqtfgbxkgb368;0x6A7174666762786B6762333638;3|6|8;368;38
965;6sevenfivedlprsevenc;0x36736576656E66697665646C7072736576656E63;6;6;6
966;6czklmzsmxgmktzxmxsixmnlfxonetwonesgj;0x36637A6B6C6D7A736D78676D6B747A786D787369786D6E6C66786F6E6574776F6E6573676A;6;6;6
967;four28sbkrsqcdgl1three;0x666F7572323873626B7273716364676C317468726565;2|8|1;281;21
968;sllmdpqvvdeight5vtvcz3kthpxgfkbgklxrfm;0x736C6C6D647071767664656967687435767476637A336B7468707867666B62676B6C7872666D;5|3;53;53
969;one5six6;0x6F6E653573697836;5|6;56;56
970;3psklrfivefvlxrsghqveight34;0x3370736B6C726669766566766C7872736768717665696768743334;3|3|4;334;34
971;6gkrrpj;0x36676B7272706A;6;6;6
972;32ddzqvxbpgrlndeight;0x333264647A717678627067726C6E646569676874;3|2;32;32
973;nine16sixljvqjsddfstwo9;0x6E696E6531367369786C6A76716A736464667374776F39;1|6|9;169;19
974;eightmpfjpdkhhzsix23one5;0x65696768746D70666A70646B68687A73697832336F6E6535;2|3|5;235;25
975;rjnlkfv9txshfcvgzp9875qtqvbjjvbggpvmpqfr;0x726A6E6C6B66763974787368666376677A703938373571747176626A6A7662676770766D70716672;9|9|8|7|5;99875;95
976;dvjnqskcqqb5pppfvgcz7one;0x64766A6E71736B6371716235707070667667637A376F6E65;5|7;57;57
977;threekllssmdxsjtwodzdcxjlk43;0x74687265656B6C6C73736D6478736A74776F647A6463786A6C6B3433;4|3;43;43
978;fourninervscfnpgt8xkmkflvtjthree;0x666F75726E696E6572767363666E70677438786B6D6B666C76746A7468726565;8;8;8
979;xcvpzpfdrtthreesix2nine;0x786376707A70666472747468726565736978326E696E65;2;2;2
980;onektssgthree8rjvlkpq8mfour;0x6F6E656B74737367746872656538726A766C6B7071386D666F7572;8|8;88;88
981;twoqqxgqblvmc8tqsrbs;0x74776F7171786771626C766D6338747173726273;8;8;8
982;fourthreejlgkfour6;0x666F757274687265656A6C676B666F757236;6;6;6
983;ninesix87;0x6E696E657369783837;8|7;87;87
984;92;0x3932;9|2;92;92
985;pmzqmmdh9vqvxrxbhglj7;0x706D7A716D6D6468397671767872786268676C6A37;9|7;97;97
986;fourrhhhdmzcbvbldqlmb4;0x666F757272686868646D7A636276626C64716C6D6234;4;4;4
987;rtrx3foureightsxlp2mlxtslh6five;0x7274727833666F7572656967687473786C70326D6C7874736C683666697665;3|2|6;326;36
988;3nineddhmnfngtfour1seven3;0x336E696E656464686D6E666E6774666F757231736576656E33;3|1|3;313;33
989;lfnt5;0x6C666E7435;5;5;5
990;3kjhffpxlt2;0x336B6A68666670786C7432;3|2;32;32
991;onefive29htsdkllvr;0x6F6E65666976653239687473646B6C6C7672;2|9;29;29
992;tbninefour4eight;0x74626E696E65666F7572346569676874;4;4;4
993;18k62nine1;0x31386B36326E696E6531;1|8|6|2|1;18621;11
994;seven6sevenphjfhdtnrhfsgcfived9seven;0x736576656E36736576656E70686A666864746E726866736763666976656439736576656E;6|9;69;69
995;ttmtqrh3four4oneightrkv;0x74746D7471726833666F7572346F6E6569676874726B76;3|4;34;34
996;42onekfbgxgtzl7qxzrmqbmeight;0x34326F6E656B6662677867747A6C3771787A726D71626D6569676874;4|2|7;427;47
997;7fjkfdlmhqxtwoxcpssngss;0x37666A6B66646C6D68717874776F78637073736E677373;7;7;7
998;gsntbddbnone4cjqjmspzcsxmvvthreefive;0x67736E74626464626E6F6E6534636A716A6D73707A6373786D7676746872656566697665;4;4;4
999;56four4one2;0x3536666F7572346F6E6532;5|6|4|2;5642;52
1000;cqmzqbxzfvonevmmmlxsnjr5zfg;0x63716D7A7162787A66766F6E65766D6D6D6C78736E6A72357A6667;5;5;5
result part 1: 38907
part 2:
1;5ffour295;0x3566666F7572323935;5|FOUR|2|9|5;54295;55
2;m9qvkqlgfhtwo3seven4seven;0x6D3971766B716C67666874776F33736576656E34736576656E;9|TWO|3|SEVEN|4|SEVEN;923747;97
3;2vdqng1sixzjlkjvq;0x327664716E67317369787A6A6C6B6A7671;2|1|SIX;216;26
4;5twonineeight3onefive;0x3574776F6E696E656569676874336F6E6566697665;5|TWO|NINE|EIGHT|3|ONE|FIVE;5298315;55
5;2three2seveneightseven;0x32746872656532736576656E6569676874736576656E;2|THREE|2|SEVEN|EIGHT|SEVEN;232787;27
6;eightsevenfive3bcptwo;0x6569676874736576656E666976653362637074776F;EIGHT|SEVEN|FIVE|3|TWO;87532;82
7;five8six;0x6669766538736978;FIVE|8|SIX;586;56
8;twonineseven24one3;0x74776F6E696E65736576656E32346F6E6533;TWO|NINE|SEVEN|2|4|ONE|3;2972413;23
9;one8bdxplbtfninefourspqn;0x6F6E6538626478706C6274666E696E65666F75727370716E;ONE|8|NINE|FOUR;1894;14
10;nineeight3fiveseven;0x6E696E6565696768743366697665736576656E;NINE|EIGHT|3|FIVE|SEVEN;98357;97
11;xmkhttr64htgvhjfivefcjlzjqrsjlfivekbcnhqpzg;0x786D6B68747472363468746776686A6669766566636A6C7A6A7172736A6C666976656B62636E6871707A67;6|4|FIVE|FIVE;6455;65
12;261flvsthree;0x323631666C76737468726565;2|6|1|THREE;2613;23
13;one2mgnphzcx45rmnffneight;0x6F6E65326D676E70687A63783435726D6E66666E6569676874;ONE|2|4|5|EIGHT;12458;18
14;sevenfivesixzvpone8f1plj;0x736576656E666976657369787A76706F6E65386631706C6A;SEVEN|FIVE|SIX|ONE|8|1;756181;71
15;ccthpbg6six3;0x636374687062673673697833;6|SIX|3;663;63
16;f1hzds5kfdsj;0x6631687A6473356B6664736A;1|5;15;15
17;qkneightwofourninejzjfmkjv8eightthdtp;0x716B6E6569676874776F666F75726E696E656A7A6A666D6B6A763865696768747468647470;EIGHT|FOUR|NINE|8|EIGHT;84988;88
18;eight62rvkjphrdtwoseventwo28;0x6569676874363272766B6A7068726474776F736576656E74776F3238;EIGHT|6|2|TWO|SEVEN|TWO|2|8;86227228;88
19;eight33;0x65696768743333;EIGHT|3|3;833;83
20;sevenkzvnkj5ftone;0x736576656E6B7A766E6B6A3566746F6E65;SEVEN|5|ONE;751;71
21;76sixrcznjkthreethree72nf;0x373673697872637A6E6A6B7468726565746872656537326E66;7|6|SIX|THREE|THREE|7|2;7663372;72
22;5nnine;0x356E6E696E65;5|NINE;59;59
23;3cjseventhreen;0x33636A736576656E74687265656E;3|SEVEN|THREE;373;33
24;sixsix18ctxvtxbs;0x73697873697831386374787674786273;SIX|SIX|1|8;6618;68
25;7mksmd9threetnkbtwo;0x376D6B736D64397468726565746E6B6274776F;7|9|THREE|TWO;7932;72
26;7hxnrgnl8;0x3768786E72676E6C38;7|8;78;78
27;vq3dcgtlzgfives8kthone7;0x767133646367746C7A676669766573386B74686F6E6537;3|FIVE|8|ONE|7;35817;37
28;76tmpjjvbzzclfour;0x3736746D706A6A76627A7A636C666F7572;7|6|FOUR;764;74
29;ptwonefive2threekfrtvnbmplpsevenseven;0x7074776F6E65666976653274687265656B667274766E626D706C70736576656E736576656E;TWO|FIVE|2|THREE|SEVEN|SEVEN;252377;27
30;79sixone;0x37397369786F6E65;7|9|SIX|ONE;7961;71
31;mheightfhllpvk6rdnrznkndp;0x6D68656967687466686C6C70766B3672646E727A6E6B6E6470;EIGHT|6;86;86
32;7sixfjsspxhljrtsz39szdtsrfkh;0x37736978666A73737078686C6A7274737A3339737A64747372666B68;7|SIX|3|9;7639;79
33;3prqtwolcljdhcksix6three3gjkvcsz;0x3370727174776F6C636C6A6468636B73697836746872656533676A6B7663737A;3|TWO|SIX|6|THREE|3;326633;33
34;31vjpsdqlncjone;0x3331766A707364716C6E636A6F6E65;3|1|ONE;311;31
35;2qhbsjcxqfive;0x32716862736A63787166697665;2|FIVE;25;25
36;cccgsqgj2seveneight2;0x636363677371676A32736576656E656967687432;2|SEVEN|EIGHT|2;2782;22
37;eightthree65tbhvpnthree;0x65696768747468726565363574626876706E7468726565;EIGHT|THREE|6|5|THREE;83653;83
38;ltpeight27fivethxzjthree27;0x6C747065696768743237666976657468787A6A74687265653237;EIGHT|2|7|FIVE|THREE|2|7;8275327;87
39;m31cxstb4;0x6D3331637873746234;3|1|4;314;34
40;xfmnzconevzmzkcthree2;0x78666D6E7A636F6E65767A6D7A6B63746872656532;ONE|THREE|2;132;12
41;837;0x383337;8|3|7;837;87
42;vjone779jzskrxqgkrd2;0x766A6F6E653737396A7A736B727871676B726432;ONE|7|7|9|2;17792;12
43;rgd9eight;0x726764396569676874;9|EIGHT;98;98
44;3onetwo34one;0x336F6E6574776F33346F6E65;3|ONE|TWO|3|4|ONE;312341;31
45;threeffthlxtmc8zfpl7fivetwo2seven;0x7468726565666674686C78746D63387A66706C376669766574776F32736576656E;THREE|8|7|FIVE|TWO|2|SEVEN;3875227;37
46;two6rxqghhnnthm;0x74776F367278716768686E6E74686D;TWO|6;26;26
47;9gfjhhlc4hlpcc;0x3967666A68686C6334686C706363;9|4;94;94
48;glcj9zdnfkrnfcvqqhr9four;0x676C636A397A646E666B726E6663767171687239666F7572;9|9|FOUR;994;94
49;seven6564four;0x736576656E36353634666F7572;SEVEN|6|5|6|4|FOUR;765644;74
50;3lrlkmqbvllqpn7fivedmmqhk;0x336C726C6B6D7162766C6C71706E3766697665646D6D71686B;3|7|FIVE;375;35
51;8fivefiver3eighteight3;0x38666976656669766572336569676874656967687433;8|FIVE|FIVE|3|EIGHT|EIGHT|3;8553883;83
52;3eightthree;0x3365696768747468726565;3|EIGHT|THREE;383;33
53;bhzsjfivefour391753;0x62687A736A66697665666F7572333931373533;FIVE|FOUR|3|9|1|7|5|3;54391753;53
54;nine5sixsix4jrqdljfive8;0x6E696E6535736978736978346A7271646C6A6669766538;NINE|5|SIX|SIX|4|FIVE|8;9566458;98
55;threeninenine68gkjlrh8n;0x74687265656E696E656E696E653638676B6A6C7268386E;THREE|NINE|NINE|6|8|8;399688;38
56;7vdprdhrmbrnineonektjpseveneight;0x37766470726468726D62726E696E656F6E656B746A70736576656E6569676874;7|NINE|ONE|SEVEN|EIGHT;79178;78
57;3prjtkg6three1;0x3370726A746B6736746872656531;3|6|THREE|1;3631;31
58;nine5rnbxdsgdnine2seven;0x6E696E6535726E6278647367646E696E6532736576656E;NINE|5|NINE|2|SEVEN;95927;97
59;threes6;0x74687265657336;THREE|6;36;36
60;62zzbgfq7;0x36327A7A6267667137;6|2|7;627;67
61;5hbcvdhslxb;0x35686263766468736C7862;5;5;5
62;6msfzlhmksplcbmrqoneoneone;0x366D73667A6C686D6B73706C63626D72716F6E656F6E656F6E65;6|ONE|ONE|ONE;6111;61
63;4sevennine3;0x34736576656E6E696E6533;4|SEVEN|NINE|3;4793;43
64;five99threezmxsj7sqbtthree;0x66697665393974687265657A6D78736A37737162747468726565;FIVE|9|9|THREE|7|THREE;599373;53
65;56vbt42three;0x353676627434327468726565;5|6|4|2|THREE;56423;53
66;12fjlcvkgcv;0x3132666A6C63766B676376;1|2;12;12
67;dnsdbrphqhrthmqtm7sixonezv5fgtwo;0x646E73646272706871687274686D71746D377369786F6E657A7635666774776F;7|SIX|ONE|5|TWO;76152;72
68;5seven5fourlhgb;0x35736576656E35666F75726C686762;5|SEVEN|5|FOUR;5754;54
69;fivetwo26threeone7eight3;0x6669766574776F323674687265656F6E6537656967687433;FIVE|TWO|2|6|THREE|ONE|7|EIGHT|3;522631783;53
70;lxlzzhfkfive4eight2fivezqkdxczbmndvflrsq;0x6C786C7A7A68666B6669766534656967687432666976657A716B6478637A626D6E6476666C727371;FIVE|4|EIGHT|2|FIVE;54825;55
71;71nineseven5one58;0x37316E696E65736576656E356F6E653538;7|1|NINE|SEVEN|5|ONE|5|8;71975158;78
72;fivelncljrgtxkdq51gnnpvtsbnine3five;0x666976656C6E636C6A726774786B64713531676E6E70767473626E696E653366697665;FIVE|5|1|NINE|3|FIVE;551935;55
73;mjlrpthgvz57skzbs24fourtwoneklr;0x6D6A6C7270746867767A3537736B7A62733234666F757274776F6E656B6C72;5|7|2|4|FOUR|TWO;572442;52
74;njqlhp39five;0x6E6A716C6870333966697665;3|9|FIVE;395;35
75;8xxmstonetwolhlcgzcpqb;0x3878786D73746F6E6574776F6C686C63677A63707162;8|ONE|TWO;812;82
76;8gjqlbgfive;0x38676A716C626766697665;8|FIVE;85;85
77;xcdssbrltmf8sevenkxntdzgfsv;0x786364737362726C746D6638736576656E6B786E74647A67667376;8|SEVEN;87;87
78;vhgjfxeightvfvpgcxsnineninepkrjtqtseven7;0x7668676A6678656967687476667670676378736E696E656E696E65706B726A747174736576656E37;EIGHT|NINE|NINE|SEVEN|7;89977;87
79;two3ztllvnrmg7fivetwo;0x74776F337A746C6C766E726D67376669766574776F;TWO|3|7|FIVE|TWO;23752;22
80;five1jspfivethree1one;0x66697665316A7370666976657468726565316F6E65;FIVE|1|FIVE|THREE|1|ONE;515311;51
81;5stkpqcjhxvmrn;0x3573746B7071636A6878766D726E;5;5;5
82;three3six12fourkdmlgfbflm;0x7468726565337369783132666F75726B646D6C676662666C6D;THREE|3|SIX|1|2|FOUR;336124;34
83;7sixeightnnjnc4one7four;0x3773697865696768746E6E6A6E63346F6E6537666F7572;7|SIX|EIGHT|4|ONE|7|FOUR;7684174;74
84;4bqszrqnfzl9nlp;0x346271737A72716E667A6C396E6C70;4|9;49;49
85;two3threesnjpncrjljpcxhjdzxqcjcjbktvxjgvnfp;0x74776F337468726565736E6A706E63726A6C6A706378686A647A7871636A636A626B7476786A67766E6670;TWO|3|THREE;233;23
86;36tworrhlh;0x333674776F7272686C68;3|6|TWO;362;32
87;43trbqvgrrsjbrxhk;0x34337472627176677272736A627278686B;4|3;43;43
88;eight7five;0x65696768743766697665;EIGHT|7|FIVE;875;85
89;four934eight8three;0x666F75723933346569676874387468726565;FOUR|9|3|4|EIGHT|8|THREE;4934883;43
90;9zjzhmtkt4bvljpttc25sixsix;0x397A6A7A686D746B743462766C6A707474633235736978736978;9|4|2|5|SIX|SIX;942566;96
91;twotwocmzcczsjz2qcslmnjl1pqfjqfhlpmtjlpzpjhffxr;0x74776F74776F636D7A63637A736A7A327163736C6D6E6A6C317071666A7166686C706D746A6C707A706A6866667872;TWO|TWO|2|1;2221;21
92;4fseven;0x3466736576656E;4|SEVEN;47;47
93;sevennvxlnineph8ninefqbm;0x736576656E6E76786C6E696E657068386E696E656671626D;SEVEN|NINE|8|NINE;7989;79
94;2611five42;0x32363131666976653432;2|6|1|1|FIVE|4|2;2611542;22
95;two7nine;0x74776F376E696E65;TWO|7|NINE;279;29
96;7eightfour7gh19;0x376569676874666F75723767683139;7|EIGHT|FOUR|7|1|9;784719;79
97;71kzdvkfbqnineonetwo;0x37316B7A64766B6662716E696E656F6E6574776F;7|1|NINE|ONE|TWO;71912;72
98;onesixnine325;0x6F6E657369786E696E65333235;ONE|SIX|NINE|3|2|5;169325;15
99;5cbtbckx4vhtslbk;0x3563627462636B7834766874736C626B;5|4;54;54
100;eightdgczsgkc5seventlsfd;0x65696768746467637A73676B6335736576656E746C736664;EIGHT|5|SEVEN;857;87
101;xdljsnqjctzmmxcgxctdxxg73four;0x78646C6A736E716A63747A6D6D786367786374647878673733666F7572;7|3|FOUR;734;74
102;2shjqglxct5rctbmgvfvjfvrqsvdmthree;0x3273686A71676C78637435726374626D677666766A667672717376646D7468726565;2|5|THREE;253;23
103;three71onekbksz8;0x746872656537316F6E656B626B737A38;THREE|7|1|ONE|8;37118;38
104;ninesevenzrcxnnbvninetwoftsvg39;0x6E696E65736576656E7A7263786E6E62766E696E6574776F66747376673339;NINE|SEVEN|NINE|TWO|3|9;979239;99
105;twofour36;0x74776F666F75723336;TWO|FOUR|3|6;2436;26
106;onerddzfgdnpkjxlbh9twojbtqk;0x6F6E657264647A6667646E706B6A786C62683974776F6A6274716B;ONE|9|TWO;192;12
107;jjcnine59lgcttxncsix;0x6A6A636E696E6535396C67637474786E63736978;NINE|5|9|SIX;9596;96
108;ninesevenone76zrtmvdponeprfszns;0x6E696E65736576656E6F6E6537367A72746D7664706F6E65707266737A6E73;NINE|SEVEN|ONE|7|6|ONE;971761;91
109;bzrxtwocqczcmkdlnjtwor7;0x627A727874776F6371637A636D6B646C6E6A74776F7237;TWO|TWO|7;227;27
110;sixjqcgcl973one5eight;0x7369786A716367636C3937336F6E65356569676874;SIX|9|7|3|ONE|5|EIGHT;6973158;68
111;freightwo7three;0x66726569676874776F377468726565;EIGHT|7|THREE;873;83
112;dnzdrnthreemlqvrjspl79kfkfrbjm6czkzqvqp;0x646E7A64726E74687265656D6C7176726A73706C37396B666B6672626A6D36637A6B7A71767170;THREE|7|9|6;3796;36
113;two7953mftrgpkxjmrpvn;0x74776F373935336D66747267706B786A6D7270766E;TWO|7|9|5|3;27953;23
114;xone4vqljzqrspsgdhvnsgsptwo4;0x786F6E653476716C6A7A7172737073676468766E7367737074776F34;ONE|4|TWO|4;1424;14
115;2612fvhthree;0x323631326676687468726565;2|6|1|2|THREE;26123;23
116;one3nine;0x6F6E65336E696E65;ONE|3|NINE;139;19
117;8five9onetwo;0x3866697665396F6E6574776F;8|FIVE|9|ONE|TWO;85912;82
118;fourtwo45sixxkjgdvrpltlnrtdbbpjjmqq;0x666F757274776F3435736978786B6A67647672706C746C6E7274646262706A6A6D7171;FOUR|TWO|4|5|SIX;42456;46
119;four1fiveonenine6;0x666F757231666976656F6E656E696E6536;FOUR|1|FIVE|ONE|NINE|6;415196;46
120;4three4;0x34746872656534;4|THREE|4;434;44
121;qkjpskjglpeightjnc8two;0x716B6A70736B6A676C7065696768746A6E633874776F;EIGHT|8|TWO;882;82
122;eight85sixfour;0x65696768743835736978666F7572;EIGHT|8|5|SIX|FOUR;88564;84
123;53fivefive;0x35336669766566697665;5|3|FIVE|FIVE;5355;55
124;lbmqqpdbpnppzzmttmbpkxbl6sixfour;0x6C626D7171706462706E70707A7A6D74746D62706B78626C36736978666F7572;6|SIX|FOUR;664;64
125;ninemlm7;0x6E696E656D6C6D37;NINE|7;97;97
